Date,Actual_Open_Price,Predicted_Open_Price
2010-11-19,2109.3117598973786,10.76216820932872
2010-11-22,2100.505112159909,10.775511312893645
2010-11-23,2126.241997846499,10.816289740086994
2010-11-24,2136.8234649251403,10.828036342520925
2010-11-25,2136.8234649251403,10.86218095859191
2010-11-26,2148.7021397309572,10.906280563873999
2010-11-29,2160.717170829624,10.995526543689987
2010-11-30,2147.336753857356,11.040235696237076
2010-12-01,2159.147068222238,11.029135669640318
2010-12-02,2174.5755640049074,11.018901541962066
2010-12-03,2171.0257430280544,11.021089076071974
2010-12-06,2182.153364456136,11.060172734000485
2010-12-07,2217.379590816996,11.094251837982242
2010-12-08,2188.9117510886954,11.136884542135942
2010-12-09,2205.9788922141943,11.193059734473959
2010-12-10,2189.0482896760554,11.255082592863591
2010-12-13,2221.270849409503,11.311552589603139
2010-12-14,2203.248120466993,11.317528431481506
2010-12-15,2191.437623807602,11.313321416012322
2010-12-16,2198.878885671471,11.290753925448783
2010-12-17,2202.565427530193,11.288952342994985
2010-12-20,2202.360528501898,11.281350092292715
2010-12-21,2211.9180473225933,11.272994452564312
2010-12-22,2221.2024889685686,11.306397073015987
2010-12-23,2225.5717237640906,11.355710586095192
2010-12-24,2225.5717237640906,11.410265066312718
2010-12-27,2210.8940990646474,11.454918676001547
2010-12-28,2231.78395604721,11.475110641242608
2010-12-29,2233.9002130040362,11.504296276994129
2010-12-30,2228.848467566223,11.534242422651047
2010-12-31,2211.5767920014478,11.55223118784782
2011-01-03,2229.9407762651035,11.540867688718293
2011-01-04,2276.3628022004705,11.462002526693396
2011-01-05,2256.633432063214,11.418260389550362
2011-01-06,2291.9278365704995,11.427759642488567
2011-01-07,2286.9442692791117,11.461927045373198
2011-01-10,2319.9858782422107,11.507288470460871
2011-01-11,2361.287980593339,11.544413886591776
2011-01-12,2350.1603591652574,11.592146564474369
2011-01-13,2363.1993385218707,11.690070047761495
2011-01-14,2368.1829058132585,11.812959333748282
2011-01-17,2368.1829058132585,11.933890377937463
2011-01-18,2256.42853303492,12.038090204207899
2011-01-19,2384.976605175019,11.83697378697827
2011-01-20,2303.6016123480213,11.645974715006965
2011-01-21,2285.442344818151,11.595342415088062
2011-01-24,2238.3378082404934,11.62174378704735
2011-01-25,2302.91910170573,11.716092588943937
2011-01-26,2348.180458501282,11.848089479509408
2011-01-27,2353.778358288536,11.99149686700755
2011-01-28,2356.4409518893112,12.16380505508665
2011-01-31,2299.300737993434,12.222976713418968
2011-02-01,2336.848120339415,12.248717267782554
2011-02-02,2358.352492112352,12.257554278949206
2011-02-03,2353.914896875896,12.29405448188073
2011-02-04,2352.822588177015,12.289223677388017
2011-02-07,2381.836399960247,12.282141250872021
2011-02-08,2421.3635006756945,12.248942287567298
2011-02-09,2431.671890579615,12.248495096349517
2011-02-10,2446.690952894713,12.253963931624286
2011-02-11,2428.668223952203,12.167509336479794
2011-02-14,2442.594795273911,12.18726692808575
2011-02-15,2458.9788788735914,12.29641576544468
2011-02-16,2469.969961714313,12.434555126463296
2011-02-17,2445.7351827831926,12.519183928164493
2011-02-18,2455.702135071459,12.538833282405635
2011-02-21,2455.702135071459,12.456407680748727
2011-02-22,2342.650736860454,12.347364232402905
2011-02-23,2319.5764447746396,12.202139596516586
2011-02-24,2355.4170036313653,12.10933460124444
2011-02-25,2363.8820314586715,12.103888552783316
2011-02-28,2404.7061576067845,12.176913169635862
2011-03-01,2433.5834308026565,12.279359835431494
2011-03-02,2395.9678703102495,12.35480127870625
2011-03-03,2445.325567021113,12.363934518450284
2011-03-04,2464.986576717434,12.387759556291849
2011-03-07,2474.0661193351148,12.437303785859209
2011-03-08,2429.7603503565742,12.462740990766148
2011-03-09,2428.2584258956135,12.509837062042537
2011-03-10,2390.233249641127,12.526756271173854
2011-03-11,2364.3598253671767,12.487242512137795
2011-03-14,2417.9500359916924,12.436783961672935
2011-03-15,2342.3094815393083,12.412255380960085
2011-03-16,2341.626788602508,12.30610016124375
2011-03-17,2306.3323840952226,12.07067819607177
2011-03-18,2308.3802806111144,11.90990440822453
2011-03-21,2300.597945720609,11.806855316043162
2011-03-22,2345.44986904859,11.828707870328593
2011-03-23,2323.0579053105575,11.938198509892196
2011-03-24,2340.602840344562,12.036090661310562
2011-03-25,2383.065247246487,12.106530398990268
2011-03-28,2417.745319257907,12.159308931919346
2011-03-29,2380.2662973528604,12.237886410421977
2011-03-30,2400.6099999859825,12.295068495087927
2011-03-31,2371.3914714689654,12.334404232142385
2011-04-01,2403.8187479361986,12.364722087696885
2011-04-04,2357.3967220008317,12.331854957365865
2011-04-05,2307.424692794103,12.245287852329001
2011-04-06,2336.3019659899746,12.131904940159684
2011-04-07,2315.002310950823,12.04939531212746
2011-04-08,2327.4271401060796,11.996914431951618
2011-04-11,2287.4220631876174,11.959612418014965
2011-04-12,2263.050563374628,11.910720460988188
2011-04-13,2293.9759153809005,11.851187061989258
2011-04-14,2292.4739909199398,11.825574683452423
2011-04-15,2282.2337791624445,11.826585848307914
2011-04-18,2233.081163774385,11.78642408925883
2011-04-19,2280.8685755833526,11.68848351586147
2011-04-20,2351.9351785064296,11.650945088733252
2011-04-21,2430.37468285244,11.62377466181345
2011-04-22,2430.37468285244,11.635558292819553
2011-04-25,2398.5621034700907,11.687070733415489
2011-04-26,2420.953884913614,11.877481620759585
2011-04-27,2411.532904680279,12.096361783401244
2011-04-28,2370.2309846236594,12.273129066075475
2011-04-29,2374.2587818035267,12.382129789145713
2011-05-02,2394.465945849289,12.309718992085726
2011-05-03,2382.519092897047,12.276592661749495
2011-05-04,2384.362272679153,12.319940302181303
2011-05-05,2385.3180427906736,12.367499230609853
2011-05-06,2394.124690528143,12.407522844601216
2011-05-09,2381.631500931952,12.445244990414446
2011-05-10,2388.6631470337406,12.486470608825575
2011-05-11,2389.5507389988356,12.495336103509283
2011-05-12,2369.7531907151542,12.4618280940445
2011-05-13,2366.6128032058723,12.406063064352091
2011-05-16,2322.5119332556264,12.335506544252455
2011-05-17,2273.359135573058,12.211641697806497
2011-05-18,2303.8746895227414,12.069608640006313
2011-05-19,2342.1729429519482,11.986193236131706
2011-05-20,2324.9694455335984,11.972182194091816
2011-05-23,2259.5007423977754,11.958364839967908
2011-05-24,2297.252841477542,11.913749683027103
2011-05-25,2283.12118883303,11.87829624934739
2011-05-26,2300.461407133249,11.865942948000164
2011-05-27,2292.4739909199398,11.883122781312544
2011-05-30,2292.4739909199398,11.915309155585923
2011-05-31,2335.4827344658142,11.94450760892012
2011-06-01,2388.5267907408897,11.938560250558808
2011-06-02,2372.347241580486,11.900709928918825
2011-06-03,2349.682382962243,11.915005806129276
2011-06-06,2366.8858803805924,11.961010958702419
2011-06-07,2315.4802871538377,11.97267638311274
2011-06-08,2271.8572111120975,11.927269384397775
2011-06-09,2281.8925238412985,11.903027063031338
2011-06-10,2263.460179136708,11.908001709285184
2011-06-13,2240.5904214901707,11.864853453472769
2011-06-14,2259.705459131561,11.818416775616228
2011-06-15,2257.9988179368147,11.789890533284556
2011-06-16,2238.5425249742784,11.743119174102606
2011-06-17,2252.8105339116414,11.65623590202642
2011-06-20,2173.415077159601,11.539111679891786
2011-06-21,2168.772947483868,11.396000520971029
2011-06-22,2226.663850168462,11.318958304037722
2011-06-23,2184.2012609720277,11.326252932755786
2011-06-24,2269.0582612184708,11.337016853851281
2011-06-27,2243.253015090946,11.38379248556079
2011-06-28,2284.6231132939906,11.475006676405354
2011-06-29,2300.9392010417546,11.598700621748975
2011-06-30,2291.7912979831394,11.70007203477574
2011-07-01,2300.32468625138,11.780179078144283
2011-07-04,2300.32468625138,11.83961990571278
2011-07-05,2348.453535676002,11.879328776840673
2011-07-06,2389.072762795821,11.949896690347133
2011-07-07,2428.1220696027626,12.02014416428671
2011-07-08,2419.042344690573,12.112298311194126
2011-07-11,2439.5227682055643,12.188407692943846
2011-07-12,2420.339370123239,12.257793540492477
2011-07-13,2453.107901911618,12.309523879993892
2011-07-14,2471.4037080288485,12.376797674752813
2011-07-15,2472.4960167277286,12.437158519922223
2011-07-18,2501.5780066573857,12.485433808804734
2011-07-19,2587.39059472084,12.53054742729402
2011-07-20,2711.091820451421,12.549162829866026
2011-07-21,2648.4902453556506,12.597398241824658
2011-07-22,2657.8428651480504,12.754269787835211
2011-07-25,2671.701076028824,12.977844034087711
2011-07-26,2737.579577221237,13.196124618695338
2011-07-27,2741.607374401104,13.43316729598781
2011-07-28,2680.3713674734436,13.587841338657485
2011-07-29,2653.200735472318,13.679014228402318
2011-08-01,2722.424158613288,13.711449833449938
2011-08-02,2721.536748942702,13.739140084556015
2011-08-03,2676.001950383412,13.743664691240374
2011-08-04,2665.2841270119197,13.706563486098966
2011-08-05,2604.0479377897495,13.604239299426675
2011-08-08,2476.045837704581,13.406005414123124
2011-08-09,2473.383426398315,13.150912732072209
2011-08-10,2540.6271311698183,12.95910900074407
2011-08-11,2536.326256815231,12.871520761620745
2011-08-12,2587.8683886293456,12.888647900426571
2011-08-15,2598.5182161489215,13.011901775431676
2011-08-16,2611.420839212684,13.187966939410474
2011-08-17,2616.814022266152,13.332727293968778
2011-08-18,2538.510874212992,13.442401652217393
2011-08-19,2479.322763801223,13.370982081550958
2011-08-22,2495.2974139333323,13.203517515547246
2011-08-23,2466.5566793248204,13.070307227155185
2011-08-24,2556.4652427145675,12.96602622286114
2011-08-25,2499.188672525839,12.917322257046935
2011-08-26,2540.7636697571784,12.838536848869795
2011-08-29,2656.8870950365304,12.833311547665856
2011-08-30,2657.364888945036,12.971549176818316
2011-08-31,2673.2031827842943,13.155077022265809
2011-09-01,2640.7760886115702,13.292528506347521
2011-09-02,2565.1351695701683,13.415009053864553
2011-09-05,2565.1351695701683,13.451607524929921
2011-09-06,2514.8218850422936,13.429720790424023
2011-09-07,2639.0010869758894,13.358655839544936
2011-09-08,2617.4283547620175,13.346047610720058
2011-09-09,2627.873465547808,13.347132832719895
2011-09-12,2553.2568593533697,13.301909552689944
2011-09-13,2615.6533531263367,13.253189920941358
2011-09-14,2648.968039264156,13.243054061396949
2011-09-15,2679.074159746268,13.249662237353961
2011-09-16,2707.132201417979,13.30862596601177
2011-09-19,2717.0991537062455,13.345648841481273
2011-09-20,2841.6877891074123,13.375322969550306
2011-09-21,2871.657371002165,13.46576525708265
2011-09-22,2744.6112233230256,13.63612374841926
2011-09-23,2739.4911174442777,13.71177027301682
2011-09-26,2736.6238071097164,13.825436596180845
2011-09-27,2797.1773033950863,13.884878847925195
2011-09-28,2738.876602653903,13.953474277875518
2011-09-29,2750.687099313294,14.052547071075857
2011-09-30,2649.6507322009556,14.074023642936147
2011-10-03,2603.570143881244,14.027453092549443
2011-10-04,2563.974682724862,13.854481238522938
2011-10-05,2518.16717157987,13.531379886973054
2011-10-06,2555.509472603047,13.270324180626448
2011-10-07,2572.235176112891,13.120119201782872
2011-10-10,2594.831856584709,13.088895570385988
2011-10-11,2686.8566769312824,13.182797181064794
2011-10-12,2787.6881450153255,13.32549105646068
2011-10-13,2771.576774001347,13.490056000428082
2011-10-14,2852.4743375088574,13.700644611254711
2011-10-17,2885.993740380462,13.922290523402513
2011-10-18,2886.130096673313,14.101678289645903
2011-10-19,2746.7958407207866,14.207876234637823
2011-10-20,2737.579577221237,14.170692427296952
2011-10-21,2724.608776011049,14.168019249221238
2011-10-24,2711.501436213501,14.180888102227179
2011-10-25,2771.9182116170023,14.229258810891828
2011-10-26,2749.594608319904,14.297164939729395
2011-10-27,2789.1898871817766,14.340014118612721
2011-10-28,2758.059818441719,14.362497582800945
2011-10-31,2754.1003817027868,14.401158260501173
2011-11-01,2719.8982858943814,14.421905654324828
2011-11-02,2738.1940920116117,14.35759984204315
2011-11-03,2731.2306240562484,14.307500183893197
2011-11-04,2751.4379703965196,14.252062714646932
2011-11-07,2736.965244725371,14.230238643878558
2011-11-08,2752.66681768276,14.227381747117832
2011-11-09,2716.89443697246,14.212124551206738
2011-11-10,2717.3040527345397,14.124684426372106
2011-11-11,2646.169089370529,13.95537412846316
2011-11-14,2625.074333359672,13.778267891935963
2011-11-15,2606.505632362231,13.670497656802548
2011-11-16,2664.191818313039,13.628377655955857
2011-11-17,2628.2145385744443,13.64344116395097
2011-11-18,2593.671187444894,13.623850200919792
2011-11-21,2535.5070252910705,13.594153286037114
2011-11-22,2539.7397214992325,13.51665533283091
2011-11-23,2563.5650669627817,13.443838645652873
2011-11-24,2563.5650669627817,13.365565940782743
2011-11-25,2521.9900697314424,13.29089782499606
2011-11-28,2548.819264116913,13.25268861104117
2011-11-29,2572.6447918749714,13.237253393148476
2011-11-30,2609.8507366052972,13.221853779652102
2011-12-01,2618.384124873538,13.223992891783015
2011-12-02,2668.151255051972,13.257915336420963
2011-12-05,2693.1372696553362,13.328060269699138
2011-12-06,2686.4470611692027,13.427523287083146
2011-12-07,2668.8339479887723,13.545198665272816
2011-12-08,2679.210698333628,13.641749243037838
2011-12-09,2688.7682171543233,13.702232567330588
2011-12-12,2680.780800941014,13.760793254222053
2011-12-13,2689.7921654122692,13.807691365054902
2011-12-14,2646.783421866395,13.827579980839316
2011-12-15,2623.7773079270055,13.784995698664611
2011-12-16,2603.5017834403093,13.74617124074131
2011-12-19,2617.906330965032,13.674009674455563
2011-12-20,2654.019784701969,13.640752319940875
2011-12-21,2714.982896749419,13.641532768308211
2011-12-22,2717.0991537062455,13.688423758261797
2011-12-23,2735.4633202644104,13.777739522694572
2011-12-26,2735.4633202644104,13.870634241045446
2011-12-27,2758.7426936730285,13.951802295424326
2011-12-28,2784.6161179469786,14.033004530023675
2011-12-29,2760.7905901889203,14.112709955801726
2011-12-30,2761.541461272146,14.18193487147899
2012-01-02,2761.541461272146,14.24723191015422
2012-01-03,2801.7514372189034,14.306366539914364
2012-01-04,2805.8472302506866,14.336962109760162
2012-01-05,2839.639892591521,14.36637988617569
2012-01-06,2872.544962967259,14.409462629898876
2012-01-09,2911.6624479206266,14.463173998011541
2012-01-10,2914.461215519744,14.512242552844064
2012-01-11,2892.4106893973667,14.59828271281539
2012-01-12,2889.6800999446746,14.703131963274704
2012-01-13,2872.0671690587537,14.7999488619242
2012-01-16,2872.0671690587537,14.866355333588764
2012-01-17,2902.787439742222,14.905688222291516
2012-01-18,2921.629400208893,14.936834948192349
2012-01-19,2943.4068491565504,14.963731933348413
2012-01-20,2925.2475816266806,14.994786087818813
2012-01-23,2892.3425112509412,14.968149726843812
2012-01-24,2908.9316761734253,14.9541272913971
2012-01-25,3109.2290441734012,14.88499067462271
2012-01-26,3067.7224073829966,14.813267754499627
2012-01-27,3040.2786982071516,14.905672556357136
2012-01-30,3049.6313179995523,15.105178230697241
2012-01-31,3117.079739504841,15.314785584361289
2012-02-01,3136.331498028101,15.515281060919094
2012-02-02,3119.196178756177,15.723774709066248
2012-02-03,3128.7538798713813,15.925306985644895
2012-02-06,3136.1265989998064,16.069318223704624
2012-02-07,3183.026601138188,16.18122284133873
2012-02-08,3218.867159994914,16.26225275065989
2012-02-09,3288.9098146600445,16.316221894601913
2012-02-10,3358.543035857604,16.29739428982784
2012-02-13,3417.048271038064,16.338994466488256
2012-02-14,3452.069598370629,16.496211375143115
2012-02-15,3517.606661947387,16.7393174811289
2012-02-16,3362.2293954218167,16.798960541668496
2012-02-17,3441.488131291988,16.827389940042178
2012-02-20,3441.488131291988,17.003202312807105
2012-02-21,3467.225199273087,17.236676717500373
2012-02-22,3509.551067587652,17.46036703408488
2012-02-23,3523.2045617346403,17.678487398909063
2012-02-24,3554.539529502993,17.845500501167436
2012-02-27,3565.7353290775,18.018507959590263
2012-02-28,3611.1335890494315,18.140885966445893
2012-02-29,3703.977640920164,18.23145073310158
2012-03-01,3749.1024591283567,18.254654118183396
2012-03-02,3722.2734470373944,18.326769398753925
2012-03-05,3730.329041397129,18.499474931895957
2012-03-06,3581.778339650544,18.57918178184986
2012-03-07,3671.482186306505,18.554474467067486
2012-03-08,3657.0776387817823,18.512401464023938
2012-03-09,3722.0685480090997,18.564091214513546
2012-03-12,3754.632180769184,18.70704286573879
2012-03-13,3813.0696023922364,18.88566442537337
2012-03-14,3953.086733576072,19.01721412472106
2012-03-15,4100.271684860038,19.039916911990616
2012-03-16,3998.620985251835,19.102130609944524
2012-03-19,4091.8066570327323,19.27653945740651
2012-03-20,4099.589174217747,19.53675774835167
2012-03-21,4121.639518045616,19.840400585224685
2012-03-22,4087.7786775583572,20.181798323955547
2012-03-23,4106.279382703881,20.482886189348633
2012-03-26,4101.500349851771,20.761039126808157
2012-03-27,4145.123790482528,20.946015359097952
2012-03-28,4228.410141238058,21.07248075065113
2012-03-29,4190.180430544296,21.16017722713927
2012-03-30,4162.804899514876,21.21040790946768
2012-04-02,4115.427285762497,21.175165253814182
2012-04-03,4289.304892844573,21.19664609820203
2012-04-04,4269.166089239746,21.23467301764776
2012-04-05,4287.120640035831,21.326139287618272
2012-04-06,4287.120640035831,21.437573927220953
2012-04-09,4281.317841220282,21.537437138019598
2012-04-10,4375.527278964617,21.635446071857892
2012-04-11,4350.063652747256,21.645080621502114
2012-04-12,4273.603502181693,21.651180366679675
2012-04-13,4267.527626191424,21.662909879003372
2012-04-16,4171.611547252344,21.565154448466878
2012-04-17,3959.1626095663414,21.30690579272615
2012-04-18,4196.597561855709,21.017342358333956
2012-04-19,4104.436020627266,20.835868174466206
2012-04-20,4044.0874233701907,20.707766404858155
2012-04-23,3902.2954728451846,20.531442040874147
2012-04-24,3847.6811316682124,20.319531794856115
2012-04-25,4209.7049016532565,20.065223833700095
2012-04-26,4200.352099566347,20.038079041945643
2012-04-27,4137.546172325809,20.225913595172017
2012-04-30,4087.9153984402255,20.503773152405863
2012-05-01,3999.8500148325857,20.686432250583145
2012-05-02,3968.037070861217,20.72830017230389
2012-05-03,4038.080090115366,20.727941279988983
2012-05-04,3946.464703236363,20.713595556623684
2012-05-07,3840.1035135114926,20.583810411157618
2012-05-08,3895.2636444488853,20.406101748244684
2012-05-09,3855.1223935320813,20.212382500394522
2012-05-10,3929.397562110865,20.03380081768382
2012-05-11,3863.9972194159764,19.944064921374466
2012-05-14,3847.4080544934923,19.865920392331088
2012-05-15,3839.7622581903465,19.78742124350036
2012-05-16,3789.244074634178,19.661166629973398
2012-05-17,3729.577988019394,19.4746665295211
2012-05-18,3652.0940714903945,19.20369571088727
2012-05-21,3655.7807956436254,18.91173681271066
2012-05-22,3895.0587454205906,18.742672185136325
2012-05-23,3812.796160628498,18.700017406256904
2012-05-24,3938.2042098483344,18.768649864779402
2012-05-25,3861.1982695223496,18.934149068106244
2012-05-28,3861.1982695223496,19.15078472960388
2012-05-29,3904.2751912146505,19.354149920505087
2012-05-30,3892.669593583554,19.52464655689942
2012-05-31,3971.4503532507106,19.620963569824582
2012-06-01,3892.396516408833,19.696419254857865
2012-06-04,3840.1035135114926,19.7050696989878
2012-06-05,3838.5332286095972,19.655304722163255
2012-06-06,3882.9073580290724,19.636404484420687
2012-06-07,3947.8982672563898,19.65474929358066
2012-06-08,3909.0538594777427,19.705300415475953
2012-06-11,4019.1014087668264,19.77859989826809
2012-06-12,3928.5786951757227,19.790403467736134
2012-06-13,3928.9881286432933,19.80279237347968
2012-06-14,3906.5961649052615,19.860678001016915
2012-06-15,3904.9577018569407,19.90067740401878
2012-06-18,3904.684989271239,19.927234011146023
2012-06-19,3989.609803075089,19.933389299181844
2012-06-20,4022.4465130098934,19.978918777020148
2012-06-21,4003.5363743967973,20.04286142445936
2012-06-22,3959.8451202086317,20.102438972909727
2012-06-25,3947.966445402816,20.155842719038187
2012-06-26,3907.210497401127,20.167328697291055
2012-06-27,3932.264690150917,20.14908500461663
2012-06-28,3909.5318356807575,20.147447202385905
2012-06-29,3952.7451136659083,20.10526453780169
2012-07-02,3998.689527987279,20.038718496903552
2012-07-03,4067.9811292746745,20.02692062413892
