Date,mean_sentiment,p_sum,news_count
2023-04-18,0.13267833333333331,4.378385,33
2023-04-19,0.16007627027027027,5.922822,37
2023-04-20,0.10653524137931035,3.089522,29
2023-04-21,0.13886552,3.471638,25
2023-04-24,0.10471013793103448,3.036594,29
2023-04-25,0.131391625,4.204532,32
2023-04-26,0.17569808695652175,4.041056,23
2023-04-27,0.1558176,3.116352,20
2023-04-28,0.1331904090909091,2.930189,22
2023-05-01,0.10448581578947369,3.9704610000000002,38
2023-05-02,0.14176726666666667,4.253018,30
2023-05-03,0.07015132352941177,2.385145,34
2023-05-04,0.08151580000000001,2.0378950000000002,25
2023-05-05,0.13829958333333334,8.297975000000001,60
2023-05-08,0.10941405714285715,3.829492,35
2023-05-09,0.17261559999999998,5.178468,30
2023-05-10,0.16775428571428572,3.52284,21
2023-05-11,0.14273319047619046,2.997397,21
2023-05-12,0.11828691304347826,2.720599,23
2023-05-15,0.15799712903225804,4.897911,31
2023-05-16,0.13494077777777777,4.857868,36
2023-05-17,0.14439178260869565,3.321011,23
2023-05-18,0.21358063636363636,7.048161,33
2023-05-19,0.16428173684210526,6.242706,38
2023-05-22,0.13428489655172413,3.894262,29
2023-05-23,0.1671182258064516,5.180665,31
2023-05-24,0.16593252,4.148313,25
2023-05-25,0.1322455238095238,2.777156,21
2023-05-26,0.17273046428571429,4.836453,28
2023-05-29,0.1832485,2.931976,16
2023-05-30,0.15828538095238096,6.647986,42
2023-05-31,0.16589991666666667,3.981598,24
2023-06-01,0.1735687142857143,1.214981,7
2023-06-02,0.14516629411764706,4.935654,34
2023-06-05,0.1855177068965517,10.760027,58
2023-06-06,0.14762436065573772,9.005086,61
2023-06-07,0.19379078260869562,8.914375999999999,46
2023-06-08,0.1974573947368421,7.503381,38
2023-06-09,0.18718394285714285,6.551438,35
2023-06-12,0.18246603703703704,4.926583,27
2023-06-13,0.17405158333333334,6.2658570000000005,36
2023-06-14,0.17637266666666668,4.762062,27
2023-06-15,0.2081188,5.20297,25
2023-06-16,0.15742836363636362,3.463424,22
